index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
308,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1988,1988,,WPR,1988,1988,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,45,45.00000,,,,,
309,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1989,1989,,WPR,1989,1989,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,53,53.00000,,,,,
310,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,56,56.00000,,,,,
311,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,56,56.00000,,,,,
312,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,57,57.00000,,,,,
313,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,57,57.00000,,,,,
314,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,61,61.00000,,,,,
315,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,33.8,33.80000,,,,,"NNS. Sixth National Nutrition Survey: Philippines, 2003.  Food and Nutrition Research Institute, 2004..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
316,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,32.3,32.30000,,,,,"NNS. 7th national nutrition survey. Manila, Philippines: FNRI-DOST, 2010 (and additional analysis)..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
317,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,33.4,33.41528,,,,,"NNS. Philippine Nutrition Facts and Figures 2011. DOST Complex, FNRI Bldg., Bicutan, Taguig City, Metro, Manila, Philippines, 2012 (and additional analysis)..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. "
318,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,30.0,30.00912,,,,,NNS. 8th National nutrition survey Philippines 2013..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
319,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1987,1987,,WPR,1987,1987,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.3,29.30000,,,,,"NNS. Third National Nutrition Survey Philippines, 1987. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis)..Departement of Science and Technology.. Converted estimates"
320,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1989-1990,1989-1990,,WPR,1989,1990,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.9,29.90000,,,,,"Other. Regional Updating of Nutritional Status of Filipino Children, 1989-90. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis)..National Economics and Statistics Section.. Converted estimates"
321,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.8,29.80000,,,,,"Other. The 1992 regional nutrition survey. Food and Nutrition Research Institute. Manila, Philippines; 1994 (and additional analysis)..Department of Science and Technology.. Converted estimates"
322,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,26.3,26.30000,,,,,"NNS. The fourth national nutrition survey: Philippines 1993. Food and Nutrition Institute. Manila, Philippines; 1995 (and additional analysis)..Department of Science and Technology.. Converted estimates"
323,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,28.3,28.30000,,,,,"NNS. The 5th national nutrition survey. Philippine nutrition: Facts & figures. Taguig, Metro Manila, Philipines: UNICEF, 2001 (and additional analysis)..Food and Nutrition Research Institute.. Converted estimates"
324,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.6,7.57403,,,,,NNS. 8th National nutrition survey Philippines 2013..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
325,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,6.8,6.81985,,,,,NNS. Philippines 2015 National Nutrition Survey - Updating Survey Results.Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
326,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2018,2018,,WPR,2018,2018,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,5.6,5.60000,,,,,"NNS. Philippines 2018 Expanded National Nutrition Survey (ENNS).Department of Science and Technology, Food and Nutrition Research Institute. "
327,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,1.6,1.60000,,,,,"NNS. Sixth National Nutrition Survey: Philippines, 2003.  Food and Nutrition Research Institute, 2004..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
328,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,2.0,2.00000,,,,,"NNS. 7th national nutrition survey. Manila, Philippines: FNRI-DOST, 2010 (and additional analysis)..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
329,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,2.0,1.99463,,,,,"NNS. Philippine Nutrition Facts and Figures 2011. DOST Complex, FNRI Bldg., Bicutan, Taguig City, Metro, Manila, Philippines, 2012 (and additional analysis)..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. "
330,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,2.4,2.35203,,,,,NNS. 8th National nutrition survey Philippines 2013..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
331,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,59.2,59.19000,,,,,
332,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,59.2,59.18000,,,,,
333,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,21.4,21.45000,,,,,
334,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,21.0,21.00000,,,,,
335,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ1,Q1 (Poorest),,35.4,35.41000,,,,,
336,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ1,Q1 (Poorest),,34.0,33.97000,,,,,
337,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ3,Q3,,61.0,61.04000,,,,,
338,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ5,Q5 (Richest),,28.2,28.15000,,,,,
339,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,WQ2,Q2,,24.0,24.05000,,,,,
340,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,NHLM,None,,,,,,,,,,,26.4,26.45000,,,,,
341,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,SHLM,Secondary or higher,,,,,,,,,,,66.9,66.88000,,,,,
342,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,PRLM,Primary,,,,,,,,,,,24.4,24.37000,,,,,
343,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,NHLM,None,,,,,,,,,,,19.1,19.12000,,,,,
344,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_310318,NLIS_310318,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310318,PUBLISHED,Published,,1971-1975,1971-1975,,WPR,1971,1975,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,45.5,45.50000,,,,,
345,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_310416,NLIS_310416,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310416,PUBLISHED,Published,,1989-1990,1989-1990,,WPR,1989,1990,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,43.3,43.30000,,,,,
346,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,33.5,33.50000,,,,,
347,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,31.1,31.10000,,,,,
348,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_311346,NLIS_311346,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=311346,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.8,29.80000,,,,,
349,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_310417,NLIS_310417,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310417,PUBLISHED,Published,,1987,1987,,WPR,1987,1987,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,29.3,29.30000,,,,,
350,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,21.3,21.30000,,,,,
351,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.7,20.70000,,,,,
352,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,20.6,20.60000,,,,,
353,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.2,20.20000,,,,,
354,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313277,NLIS_313277,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313277,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,19.4,19.40000,,,,,
355,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_310318,NLIS_310318,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310318,PUBLISHED,Published,,1971-1975,1971-1975,,WPR,1971,1975,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,9.9,9.90000,,,,,
356,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_312176,NLIS_312176,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312176,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,8.0,8.00000,,,,,
357,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,7.4,7.40000,,,,,
358,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_310416,NLIS_310416,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310416,PUBLISHED,Published,,1989-1990,1989-1990,,WPR,1989,1990,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,6.9,6.90000,,,,,
359,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,6.4,6.40000,,,,,
360,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_313277,NLIS_313277,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313277,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,5.0,5.00000,,,,,
361,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_313143,NLIS_313143,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313143,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,4.7,4.70000,,,,,
362,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_313072,NLIS_313072,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313072,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,2.9,2.90000,,,,,
363,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_312772,NLIS_312772,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312772,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,2.4,2.40000,,,,,
364,WHOSIS_000006,Infants exclusively breastfed for the first six months of life (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/130,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,28.9,28.90000,,,,,
365,WHOSIS_000006,Infants exclusively breastfed for the first six months of life (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/130,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,33.5,33.50000,,,,,
366,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2000,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,21.5 [14.3-28.6],21.50000,14.3,28.6,,,
367,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,21.3 [14.8-28.3],21.30000,14.8,28.3,,,
368,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,20.6 [14.5-27.7],20.60000,14.5,27.7,,,
369,LBW_PREVALENCE,"Low birth weight, prevalence (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,20.5 [14.5-26.2],20.50000,14.5,26.2,,,
370,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,498.3 [347.2-647.3],498.30000,347.2,647.3,,,
371,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,491.4 [343.9-633.9],491.40000,343.9,633.9,,,
372,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,479.8 [339.2-642.3],479.80000,339.2,642.3,,,
373,LBW_NUMBER,Low birth weight (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/76,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,480.7 [339.3-622.4],480.70000,339.3,622.4,,,
374,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,19,19.00000,,,,,
375,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,33,33.00000,,,,,
376,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,47,47.00000,,,,,
377,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4756,,,,PUBLISHED,Published,,2018,2018,,WPR,2018,2018,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,40,40.00000,,,,,
