index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),PLACE (CODE),PLACE (DISPLAY),PLACE (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
70,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,66 [35–105],66.26664,34.94564,105.16862,,,
71,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,569 [283–915],568.64539,282.81262,915.15222,,,
72,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE104,Cataracts,,0 [0–0],0.00000,0.0,0.0,,,
73,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,537 [415–670],536.54767,414.98175,670.22192,,,
74,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,137424 [65152–228200],137424.14160,65152.47266,228200.1875,,,
75,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE000,Total,,1460 [1207–1743],1460.03772,1207.04346,1743.41895,,,
76,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,119 [56–198],119.10240,56.46619,197.77597,,,
77,AIR_8,Ambient air pollution attributable DALYs  in children under 5 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,80151 [39863–128992],80151.21875,39862.76563,128991.75,,,
78,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE000,Total,,2513 [2095–2972],2513.48853,2094.93359,2972.4834,,,
79,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,310 [147–516],310.48264,147.19911,515.57318,,,
80,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,749 [623–885],749.30676,623.37091,885.30121,,,
81,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE104,Cataracts,,0 [0–0],0.00000,0.0,0.0,,,
82,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,181 [86–300],180.61609,85.62968,299.92276,,,
83,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,514 [427–599],513.78455,427.00671,599.0321,,,
84,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE000,Total,,1920 [1588–2293],1920.36487,1587.60547,2293.0918,,,
85,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE000,Total,,1386 [1122–1690],1386.07935,1121.62964,1690.46729,,,
86,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,186472 [92741–300100],186472.00630,92740.82031,300099.625,,,
87,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,126344 [99133–155853],126344.01120,99133.04688,155852.9375,,,
88,WSH_10_SAN,Number of diarrhoea deaths from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,759,758.99625,,,,,
89,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,107 733,107732.91570,,,,,
90,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,71 550,71550.24425,,,,,
91,WSH_20_SAN,Attributable fraction of diarrhoea to inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5282,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,0.16 [0.12-0.19],0.16000,0.12,0.19,,,
92,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,1511,1510.63671,,,,,
93,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,572,572.00000,,,,,
94,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,48 990,48990.42406,,,,,
95,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,55 371,55370.50980,,,,,
96,WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,197 615,197614.59010,,,,,
97,WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,223 350,223350.19160,,,,,
98,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,88 426,88426.14258,,,,,
99,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,588 470,588470.27540,,,,,
100,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,32 291,32291.48068,,,,,
101,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,316 451,316451.02640,,,,,
102,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,40,40.34769,,,,,
103,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,57,57.17015,,,,,
104,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,28,28.38934,,,,,
105,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,42,42.49583,,,,,
106,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,32,32.08305,,,,,
107,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,45,45.05431,,,,,
108,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,60.67237,,,,,
109,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,32,32.28317,,,,,
110,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,61.16948,,,,,
111,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,33,33.28377,,,,,
112,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,46,46.23641,,,,,
113,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,61.26891,,,,,
114,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,86,85.94399,,,,,
115,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,93,93.09310,,,,,
116,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,80,80.46446,,,,,
117,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,86,86.39980,,,,,
118,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,84,83.59737,,,,,
119,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,89,88.70092,,,,,
120,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,95,94.80412,,,,,
121,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,84,84.22781,,,,,
122,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,96,96.24177,,,,,
123,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,87,87.39928,,,,,
124,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,92,91.59082,,,,,
125,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,97,96.53059,,,,,
126,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,37,36.90879,,,,,
127,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,42,42.24613,,,,,
128,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,49,48.52054,,,,,
129,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,38,37.51412,,,,,
130,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,43,42.61530,,,,,
131,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,49,49.29562,,,,,
132,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,41,41.11439,,,,,
133,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,45,45.03618,,,,,
