index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
82,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,53.0,53.00000,,,,,
83,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,41.3,41.30000,,,,,
84,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,69.7,69.70000,,,,,
85,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,102.4,102.40000,,,,,
86,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,49.9,49.90000,,,,,
87,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,30.0,30.00000,,,,,
88,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,29.7,29.70000,,,,,
89,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,17.8,17.80000,,,,,
90,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,58.9,58.90000,,,,,
91,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,52.3,52.30000,,,,,
92,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,67.0,67.00000,,,,,
93,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,89.0,89.00000,,,,,
94,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,61.4,61.40000,,,,,
95,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,43.7,43.70000,,,,,
96,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,31.7,31.70000,,,,,
97,EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4709,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,15.9,15.90000,,,,,
98,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,54.0,54.00000,,,,,
99,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,44.0,44.00000,,,,,
100,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,64.0,64.00000,,,,,
101,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,81.0,81.00000,,,,,
102,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,55.0,55.00000,,,,,
103,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,37.0,37.00000,,,,,
104,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,43.0,43.00000,,,,,
105,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,20.0,20.00000,,,,,
106,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,48.0,48.00000,,,,,
107,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,42.0,42.00000,,,,,
108,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,54.0,54.00000,,,,,
109,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,65.0,65.00000,,,,,
110,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,56.0,56.00000,,,,,
111,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,35.0,35.00000,,,,,
112,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,24.0,24.00000,,,,,
113,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,31.0,31.00000,,,,,
114,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,40.0,40.00000,,,,,
115,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,31.0,31.00000,,,,,
116,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,49.0,49.00000,,,,,
117,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,46.0,46.00000,,,,,
118,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,32.0,32.00000,,,,,
119,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,24.0,24.00000,,,,,
120,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,23.0,23.00000,,,,,
121,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,13.0,13.00000,,,,,
122,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,34.0,34.00000,,,,,
123,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,27.0,27.00000,,,,,
124,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,40.0,40.00000,,,,,
125,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,38.0,38.00000,,,,,
126,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,30.0,30.00000,,,,,
127,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,25.0,25.00000,,,,,
128,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,17.0,17.00000,,,,,
129,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,19.0,19.00000,,,,,
130,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,31.0,31.00000,,,,,
131,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,27.0,27.00000,,,,,
132,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,35.0,35.00000,,,,,
133,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,41.0,41.00000,,,,,
134,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,24.0,24.00000,,,,,
135,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,21.0,21.00000,,,,,
136,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,19.0,19.00000,,,,,
137,EQ_U5MORT,Under-five mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4717,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,6.0,6.00000,,,,,
138,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,34.0,34.00000,,,,,
139,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,27.0,27.00000,,,,,
140,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,40.0,40.00000,,,,,
141,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,45.0,45.00000,,,,,
142,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,30.0,30.00000,,,,,
143,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,24.0,24.00000,,,,,
144,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,30.0,30.00000,,,,,
145,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,18.0,18.00000,,,,,
146,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,35.0,35.00000,,,,,
147,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,31.0,31.00000,,,,,
148,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,38.0,38.00000,,,,,
149,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,43.0,43.00000,,,,,
150,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,36.0,36.00000,,,,,
151,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,26.0,26.00000,,,,,
152,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,18.0,18.00000,,,,,
153,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,19.0,19.00000,,,,,
154,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,29.0,29.00000,,,,,
155,EQ_INFANTMORT,Infant mortality per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4716,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,25.0,25.00000,,,,,
