index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
73,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,45.7 [43.5-47.8],45.65493,43.54408,47.7815,,,
74,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,76.8 [73.3-79.9],76.76553,73.33806,79.87331,,,
75,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,86.8 [83.2-89.8],86.84795,83.19403,89.8048,,,
76,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,83.3 [80.3-85.9],83.29367,80.30194,85.91074,,,
77,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,No data,,,,,,Not available.
78,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,No data,,,,,,Not available.
79,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,No data,,,,,,Not available.
80,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,No data,,,,,,Not available.
81,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,37.8 [36.2-39.4],37.80613,36.2073,39.43192,,,
82,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,84.6 [81.6-87.2],84.63711,81.61568,87.23962,,,
83,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,54.7 [52.0-57.3],54.66430,51.97368,57.32793,,,
84,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,51.3 [49.4-53.2],51.32292,49.43713,53.20494,,,
85,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,82.2 [79.0-85.0],82.21426,78.97681,85.04755,,,
86,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,,,,,,,No data,,,,,,Not available.
87,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,,,,,,,No data,,,,,,Not available.
88,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,88.4 [85.9-90.5],88.36578,85.86996,90.46968,,,
89,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,21.5 [20.0-23.1],21.52008,20.04061,23.07725,,,
90,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,39.3 [36.9-41.8],39.34105,36.93472,41.80023,,,
91,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,43.1 [41.0-45.2],43.09145,40.97118,45.23736,,,
92,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,16.1 [9.9-25.1],16.09491,9.91661,25.05198,,,
93,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,39.4 [37.6-41.1],39.37675,37.64313,41.13754,,,
94,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,36.4 [19.7-57.2],36.42576,19.72978,57.18505,,,Attention - Estimate is based on 25-49 cases.
95,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,87.1 [84.3-89.5],87.11566,84.26965,89.51085,,,
96,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,38.9 [36.3-41.6],38.91474,36.33171,41.56154,,,
97,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,62.5 [57.2-67.5],62.49701,57.21272,67.49942,,,
98,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,32.1 [16.3-53.5],32.09046,16.26853,53.47307,,,Attention - Estimate is based on 25-49 cases.
99,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,54.3 [36.7-70.9],54.32721,36.7201,70.91559,,,Attention - Estimate is based on 25-49 cases.
100,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,11.7 [7.2-18.5],11.72620,7.22519,18.47286,,,
101,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,84.3 [81.7-86.6],84.33778,81.71399,86.64661,,,
102,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,53.4 [49.8-57.1],53.42325,49.75573,57.05413,,,
103,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,46.0 [43.3-48.8],46.04298,43.32597,48.78372,,,
104,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,45.6 [28.2-64.2],45.59232,28.15414,64.18257,,,Attention - Estimate is based on 25-49 cases.
105,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,83.3 [80.6-85.6],83.28378,80.62859,85.63984,,,
106,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
107,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
108,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,45.7 [29.2-63.1],45.68779,29.2333,63.1404,,,Attention - Estimate is based on 25-49 cases.
109,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,97.6 [96.5-98.4],97.62334,96.50537,98.38963,,,
110,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,8.7 [5.2-14.1],8.66820,5.22053,14.05509,,,
111,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,35.8 [34.4-37.3],35.79041,34.35567,37.25107,,,
112,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,55.2 [51.1-59.2],55.15348,51.0544,59.18371,,,
113,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,71.7 [61.7-79.9],71.69870,61.72242,79.92072,,,
114,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,52.5 [50.3-54.7],52.49596,50.3127,54.6697,,,
115,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,43.4 [40.6-46.3],43.44728,40.5939,46.34476,,,
116,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,25.9 [13.0-44.9],25.88481,13.01535,44.90953,,,Attention - Estimate is based on 25-49 cases.
117,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
118,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,69.4 [64.1-74.1],69.36025,64.14751,74.12085,,,
119,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
120,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
121,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
122,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
123,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
124,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
125,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
126,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,80.0 [74.8-84.4],80.04964,74.8195,84.41966,,,
127,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,51.6 [49.7-53.6],51.62238,49.65683,53.58292,,,
128,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,79.4 [76.8-81.8],79.41871,76.77387,81.83363,,,
129,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,72.9 [67.8-77.5],72.91589,67.81055,77.48042,,,
130,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
131,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,89.4 [87.2-91.3],89.40512,87.16503,91.2933,,,
132,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
133,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
134,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available.
135,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,20.4 [13.9-28.9],20.39976,13.93008,28.86645,,,
136,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,23.2 [17.2-30.6],23.24056,17.23475,30.56631,,,
